block_id	recomb_rate_cm_per_mb	avi_top1_fraction	eqtl_variants_per_kb	shannon_entropy
chr9_78703169_78768451	1.74994	0.0023589964	0.1379	1.99186
chr9_78768451_78813356	2.24943	0.0029915006	0.0	3.34614
chr9_78813356_78894475	0.654557	0.0062295311	0.1109	2.88
chr9_78894475_78977636	1.92497	0.0023368326	0.0962	3.06512
chr9_78977636_79011436	0.986725	0.0017554241	0.0	4.80776
chr9_79011436_79107442	1.32696	0.0022568034	0.0208	6.78955
chr9_79107442_79132669	1.65944	0.0070559321	0.1586	3.07227
chr9_79132669_79161605	2.39288	0.0027762418	0.1728	1.68698
chr9_79161605_79227758	1.23817	0.0082737492	0.0	2.19028
chr9_79227758_79258406	5.42038	0.014889498	0.0	4.75251
chr9_79258406_79262858	5.04613	0.0008984726	0.0	0.0
chr9_79262858_79306615	2.70541	0.0084862612	0.0	3.47433
chr9_79306615_79341434	1.19152	0.00045951923	0.0	3.97948
chr9_79341434_79397692	1.09966	0.0056703047	0.0178	4.94963
chr9_79397692_79504995	0.782691	0.0046814472	1.0717	3.20417
chr9_79504995_79559112	0.784713	0.0020511115	0.2957	2.69041
chr9_79559112_79664433	0.427517	0.030671313	0.4463	2.22054
chr9_79664433_79735931	2.26488	0.028644158	0.9371	1.08832
chr9_79735931_79833637	1.47762	0.0061442832	0.0307	5.12734
chr9_79833637_79866543	1.35785	0.00069896068	0.2735	2.21548
chr9_79866543_79915819	1.9921	0.0063046243	1.3191	2.63626
chr9_79915819_79975821	2.56022	0.0050887193	0.0333	2.38634
chr9_79975821_79994847	4.18687	0.0274011	0.0	3.20791
chr9_79994847_80067607	1.32736	0.0064321056	0.0137	2.71356
chr9_80067607_80131217	0.380494	0.0014148719	0.2987	5.23222
chr9_80131217_80308394	0.572072	0.00098771285	0.333	2.27637
chr9_80308394_80352002	1.24639	0.00042041216	0.5962	1.7595
chr9_80352002_80427067	0.873343	0.0018739315	0.8526	5.44825
chr9_80427067_80506749	1.69726	0.0023844783	0.0251	3.26002
chr9_80506749_80563582	0.420779	0.001970686	0.1056	2.01143
chr9_80563582_80841469	0.527379	0.001670943	0.054	6.34105
chr9_80841469_80891386	1.79134	0.0035325307	0.0	3.41547
chr9_80891386_81076024	0.251435	0.0010813953	0.0433	3.76063
chr9_81076024_81097114	1.71155	0.0034139403	0.0474	0.723184
chr9_81097114_81114541	3.55022	0.024980394	0.0	3.37083
chr9_81114541_81153725	0.579128	0.0025010208	0.0	2.20838
chr9_81153725_81272737	0.363452	0.0010335092	0.0	5.22082
chr9_81272737_81342827	0.604472	0.0010082275	0.0	3.41429
chr9_81342827_81419245	0.870872	0.0087195861	0.0131	4.15893
chr9_81419245_81501928	0.680976	0.0042048144	0.0242	4.48189
chr9_81501928_81558571	0.962887	0.0093215402	0.1412	5.01074
chr9_81558571_81588282	1.24113	0.020497459	0.3366	4.99703
chr9_81588282_81596905	15.515	0.05694074	0.2319	1.8053
chr9_81596905_81632125	6.45065	0.025146697	0.8802	4.28063
chr9_81632125_81635690	32.359	0.12781674	0.0	5.55518
chr9_81635690_81667222	2.01284	0.025127912	0.666	2.85779
chr9_81667222_81735395	1.49521	0.018717087	1.6429	2.90732
chr9_81735395_81774253	2.5583	0.0014668794	1.9558	2.57286
chr9_81774253_81796731	5.37599	0.0037518166	0.0	1.84847
chr9_81796731_81828727	3.21381	0.024753094	0.0	4.03501
chr9_81828727_81845721	9.20998	0.0040014123	0.0588	1.30794
chr9_81845721_81860265	3.49102	0.0063027136	0.0	2.07297
chr9_81860265_82111628	0.237745	0.0033073019	0.2825	2.98135
chr9_82111628_82429234	0.146775	0.0033888948	0.0882	2.23112
chr9_82429234_82521000	1.07959	0.0046240801	0.1635	2.20046
chr9_82521000_82552733	1.89983	0.0017016985	0.3151	2.02328
chr9_82552733_82747040	0.550422	0.002609273	0.0412	3.61405
chr9_82747040_82813242	1.74544	0.00372597	0.0302	2.91101
chr9_82813242_82826026	6.25059	0.0020598665	0.3129	1.13631
chr9_82826026_82909615	1.24453	0.0037963528	0.2512	2.6705
chr9_82909615_82963888	2.38765	0.0051283941	0.129	2.75328
chr9_82963888_83087349	0.767581	0.011706801	2.1545	5.26519
chr9_83087349_83135669	1.1654	0.00082091611	1.221	2.03967
chr9_83135669_83184125	1.17403	0.001327665	1.4446	2.12914
chr9_83184125_83195404	18.3476	0.00035464137	0.8866	1.58689
chr9_83195404_83258269	3.80261	0.0077255495	3.261	3.48085
chr9_83258269_83293553	1.18177	0.008663039	3.8261	1.41187
chr9_83293553_83324369	2.31073	0.014278297	0.9411	3.13899
chr9_83324369_83343383	6.85483	0.010062761	0.2104	3.22231
chr9_83343383_83446569	1.17926	0.0043869	2.2484	2.86791
chr9_83446569_83533720	1.42361	0.0026735207	1.1933	3.70248
chr9_83533720_83570098	4.41392	0.0035644254	0.2199	4.02001
chr9_83570098_83606521	2.06958	0.00086941401	1.6473	2.47685
chr9_83606521_83719155	0.302954	0.017727033	3.2406	1.56613
chr9_83719155_84090160	0.636872	0.019002439	2.2776	2.42007
chr9_84090160_84104632	3.5124	0.002694859	0.6219	4.44176
chr9_84104632_84128628	0.96922	0.00077790743	1.4586	2.82007
chr9_84128628_84154227	3.02685	0.003580869	0.6641	2.49624
chr9_84154227_84190854	5.10066	0.0010101837	0.3276	5.51645
chr9_84190854_84255207	0.887519	0.00076142526	1.1499	3.3479
chr9_84255207_84307862	0.642312	0.024074953	1.5383	3.63711
chr9_84307862_84324414	8.03859	0.0058401804	2.0541	3.09139
chr9_84324414_84348777	1.18376	0.0070051581	2.668	1.18785
chr9_84348777_84367020	2.87759	0.0011693983	3.3986	3.20469
chr9_84367020_84391343	0.548989	0.0022338253	4.728	1.54173
chr9_84391343_84477858	0.494456	0.00038143675	1.6991	7.27749
chr9_84477858_84601930	0.741978	0.0010961377	1.9021	4.70802
chr9_84601930_84721261	0.69936	0.0079833963	0.8296	2.5459
chr9_84721261_84794947	0.773836	0.01020999	0.3528	2.27219
chr9_84794947_84833223	1.52672	0.0072456195	0.5748	3.96055
chr9_84833223_84916795	0.679569	0.0079372677	0.4068	5.57962
chr9_84916795_84958431	3.31471	0.013489929	0.1441	4.15582
chr9_84958431_85017403	1.25739	0.0056637048	0.0509	2.74768
chr9_85017403_85080533	8.39015	0.0098368446	0.0475	0.694214
chr9_85080533_85091333	6.54563	6.1728395e-05	0.8333	1.78359
chr9_85091333_85169612	0.838842	0.00098791928	0.3705	3.1605
chr9_85169612_85197925	2.28206	0.0032140713	0.4945	1.65106
chr9_85197925_85238445	1.26606	0.0011270155	0.3702	2.91983
chr9_85238445_85271639	1.63136	0.0027816272	0.1205	3.88237
chr9_85271639_85303613	1.10504	0.00089656179	0.1251	3.72444
chr9_85303613_85381869	0.947783	0.00031094527	0.0256	3.65159
chr9_85381869_85400878	1.53992	0.0014379154	0.4735	1.01018
chr9_85400878_85486713	1.37377	0.0022951011	0.1631	2.71268
chr9_85486713_85501341	20.5767	0.0	0.4785	3.54868
chr9_85501341_85626362	0.925475	0.011536728	1.7517	3.15954
chr9_85626362_85701797	0.224537	0.017551534	2.5585	1.11563
chr9_85701797_85764398	0.687179	0.0037060111	3.4664	1.69412
chr9_85764398_85919521	0.255475	0.0026989335	2.9396	1.87371
chr9_85919521_86054528	0.461955	0.017606494	1.5925	3.43866
chr9_86054528_86113636	1.25555	0.0065416977	3.7728	1.61406
chr9_86113636_86180258	0.494616	0.00062041568	2.2365	2.5752
chr9_86180258_86252236	0.801855	0.0029546065	1.306	3.18568
chr9_86252236_86365214	0.346512	0.03116831	1.9296	1.45236
chr9_86365214_86411538	2.19798	0.0011944852	3.4539	1.38787
chr9_86411538_86457081	1.81842	0.0023787044	1.4711	3.03646
chr9_86457081_86501475	0.705975	0.0018621135	0.2928	0.0416628
chr9_86501475_86556690	3.28175	0.0021431374	0.4347	2.09655
chr9_86556690_86576869	10.7136	0.0040305929	0.5947	2.58137
chr9_86576869_86590712	2.77154	0.0050567074	0.3612	2.67425
chr9_86590712_86612277	1.90936	0.0033696576	1.0665	2.74919
chr9_86612277_86637600	3.97868	0.0013031631	0.5134	3.52979
chr9_86637600_86690516	0.811797	0.0081386852	0.3024	4.58046
chr9_86690516_86757667	1.59242	0.0045122187	0.6552	2.58885
chr9_86757667_86822593	1.80486	0.003794063	0.6007	4.3177
chr9_86822593_86835424	3.68633	0.00012989375	0.2338	1.76437
chr9_86835424_86875563	0.269022	0.0047833778	0.0997	1.74295
chr9_86875563_86910534	1.80896	0.0090741853	0.8864	3.97904
chr9_86910534_86960614	1.11151	0.02581869	1.5775	3.83972
chr9_86960614_86983161	0.521387	0.0051152408	4.5682	1.48387
chr9_86983161_87058085	0.709947	0.0073808126	2.9497	0.580609
chr9_87058085_87202738	0.611964	0.0031270235	2.4611	0.790142
chr9_87202738_87250116	0.891516	0.0012523393	1.9629	3.09126
chr9_87250116_87270617	2.56126	0.0024876835	1.2682	4.88569
chr9_87270617_87339421	3.39467	0.0033040715	0.9156	3.48207
chr9_87339421_87359718	1.91513	0.0015108965	1.5766	1.012
chr9_87359718_87426974	2.45344	0.0027952896	1.4571	3.85117
chr9_87426974_87460214	2.3219	0.0010529483	3.2491	1.06454
chr9_87460214_87520112	1.39404	0.0063719434	2.9884	3.06339
chr9_87520112_87556605	2.80877	0.0025484339	4.8776	3.33319
chr9_87556605_87583460	2.71477	0.0043939676	5.5111	1.33332
chr9_87583460_87603763	10.3004	0.0046626935	0.3448	2.56783
chr9_87603763_87631402	2.82443	0.0084180566	0.4342	2.08435
chr9_87631402_87660507	2.47792	0.045662257	0.3436	2.66908
chr9_87660507_87676388	3.8554	0.0053523078	0.8816	2.21404
chr9_87676388_87706668	1.93477	0.035920299	1.288	3.58896
chr9_87706668_87765269	2.17744	0.022530901	2.2184	2.27696
chr9_87765269_87813622	2.10552	0.0052599287	2.5852	3.71976
chr9_87813622_87869294	1.03414	0.013729224	4.3828	4.97415
chr9_87869294_87974101	1.62744	0.012928526	1.6697	6.84385
chr9_87974101_88001203	0.213728	0.0027673234	2.2139	1.28695
chr9_88001203_88080729	0.751128	0.0009430878	2.2886	3.36726
chr9_88080729_88147116	1.13734	0.0055583171	0.5121	3.85904
chr9_88147116_88185545	1.15994	0.0016740829	2.7323	3.14046
chr9_88185545_88220674	0.820189	0.0047918624	3.5014	1.03151
chr9_88220674_88280760	4.27646	0.00081549779	2.0304	1.76457
chr9_88280760_88494387	0.556819	0.0057358542	2.0643	3.84711
chr9_88494387_88573917	0.508203	0.0044930634	1.6472	3.03855
chr9_88573917_88586330	3.562	0.0012352641	1.3695	1.73511
chr9_88586330_88593782	6.62732	0.00017892288	1.7445	2.74662
chr9_88593782_88647915	0.867698	0.00051724456	2.4384	3.1451
chr9_88647915_88701944	1.06661	0.00077119078	2.8873	1.79786
chr9_88701944_88727426	2.57926	0.0014912487	1.1381	2.74889
chr9_88727426_88776717	2.79224	0.0024548092	0.6695	2.72139
chr9_88776717_88905625	0.597386	0.0013006692	1.8773	5.463
chr9_88905625_88963187	0.69839	0.00083967432	4.4126	1.44004
chr9_88963187_88995680	2.2413	0.0039803445	1.0772	1.56636
chr9_88995680_89026648	2.59982	0.02249634	1.2271	0.789767
chr9_89026648_89064903	1.2906	0.013845685	2.7186	1.93963
chr9_89064903_89206250	0.347291	0.0066573751	2.1932	1.55163
chr9_89206250_89304953	0.184926	0.0010502889	1.4083	1.94107
chr9_89304953_89369042	0.852531	0.027284974	1.81	1.53468
chr9_89369042_89461734	1.60066	0.019498267	2.4705	3.22709
chr9_89461734_89516807	0.839292	0.0041460123	2.7055	3.46923
chr9_89516807_89560883	0.859623	0.0013764104	3.4259	4.3751
chr9_89560883_89594672	0.413037	0.00027622402	3.3147	3.76898
chr9_89594672_89626932	1.15345	0.01839223	1.9839	2.43016
chr9_89626932_89676295	2.39644	0.002842885	2.0866	5.72849
chr9_89676295_89695742	1.85797	0.0088959737	0.0	3.79259
chr9_89695742_89738711	1.1687	0.0026142878	0.7215	2.63475
chr9_89738711_89756180	1.59256	0.0013547808	0.3435	2.59651
chr9_89756180_89796424	3.2929	0.00089454329	0.3976	2.5626
chr9_89796424_89840454	2.23338	0.0027405557	0.1817	3.16761
chr9_89840454_89868674	1	0.00089770848	0.1417	3.83006
chr9_89868674_89925116	1.06887	0.00099222169	0.4075	3.85224
chr9_89925116_89960843	0.482874	0.0013901718	1.7914	1.90962
chr9_89960843_90086307	0.954725	0.0016976981	0.7412	2.58484
chr9_90086307_90107831	8.04977	0.0022455553	0.0929	4.46664
chr9_90107831_90127279	8.45757	0.00075414781	1.5426	0.688116
chr9_90127279_90180213	1.94053	0.00044709764	0.1511	3.92207
chr9_90180213_90266661	0.483228	0.00047041767	0.5552	2.84162
chr9_90266661_90340489	1.58011	0.00049213487	2.2891	2.88034
chr9_90340489_90463483	0.564245	0.0005257709	3.6668	4.13601
chr9_90463483_90563719	0.997815	0.00080476742	2.4941	4.74825
chr9_90563719_90639908	0.983667	0.006247621	2.2969	5.14584
chr9_90639908_90681161	1.74283	0.0015918034	2.2301	1.52836
chr9_90681161_90757848	0.493582	0.0003738139	2.4254	1.40174
chr9_90757848_90805143	0.678205	0.0020650527	3.2139	1.8137
chr9_90805143_90854969	2.48755	0.0099078125	4.2949	5.15519
chr9_90854969_90898029	2.85478	0.025290293	1.6256	3.69422
chr9_90898029_90901668	13.8244	0.0016488046	1.9236	1.56269
chr9_90901668_90930964	1.6092	0.0015019115	0.8192	0.193525
chr9_90930964_90952305	0.568245	0.0014682224	0.984	0.302191
chr9_90952305_91067655	0.748474	0.002710591	1.5951	3.04167
chr9_91067655_91098355	3.06278	0.0013355049	0.6189	3.41147
chr9_91098355_91138568	4.39674	0.0027685906	2.7354	2.347
chr9_91138568_91179983	1.39648	0.0030745704	3.8392	3.79578
chr9_91179983_91403787	0.906812	0.0048390556	2.4307	3.78813
chr9_91403787_91437866	3.77758	0.033999433	2.2888	3.88766
chr9_91437866_91573008	0.725741	0.00081642519	0.2886	2.66404
chr9_91573008_91644324	0.375515	0.0015844972	0.4768	3.27472
chr9_91644324_91688824	1.88251	0.0016104869	1.1011	3.21695
chr9_91688824_91725177	0.958755	0.024931459	0.6327	2.06749
chr9_91725177_91792588	1.17885	0.014236054	1.8246	4.22005
chr9_91792588_91898758	0.919507	0.0038680104	3.6734	5.24107
chr9_91898758_92121363	0.218565	0.0062053114	3.7735	3.37652
chr9_92121363_92166777	2.57387	0.0065545133	3.9195	3.91313
chr9_92166777_92630767	0.293746	0.018910609	2.7651	2.58607
chr9_92630767_92816164	0.464006	0.015960345	2.794	1.33776
chr9_92816164_92921084	0.323678	0.011364214	3.4121	2.35924
chr9_92921084_93011595	0.41189	0.0076786247	3.4029	4.04731
chr9_93011595_93046622	2.81377	0.016349292	3.5687	4.01963
chr9_93046622_93064914	2.95695	0.0090021139	2.5694	2.58609
chr9_93064914_93092698	1.58898	0.011325463	3.7792	2.12555
chr9_93092698_93116805	3.36203	0.021708771	3.7748	2.18736
chr9_93116805_93161828	2.23438	0.011357158	4.109	0.909499
chr9_93161828_93200472	0.499623	0.01109271	3.5452	1.11191
chr9_93200472_93320470	0.358575	0.029339378	2.675	0.578938
chr9_93320470_93393486	0.29521	0.0047934699	4.7113	3.65923
chr9_93393486_93620054	0.284617	0.016658722	3.35	3.09474
chr9_93620054_93723086	0.771307	0.024031369	3.5911	4.76366
chr9_93723086_93811698	0.646758	0.0019147143	1.7605	1.34214
chr9_93811698_93864505	0.516297	0.0078966804	0.3409	2.2122
chr9_93864505_93909842	4.93871	0.0037423444	0.2426	1.77598
chr9_93909842_93937394	14.8025	0.0047062524	4.6095	3.01582
chr9_93937394_94131261	0.300987	0.010954245	2.0839	2.07873
chr9_94131261_94254276	0.67339	0.0027124063	2.4062	3.70153
chr9_94254276_94509930	0.272118	0.0086849153	3.5399	3.12551
chr9_94509930_94566031	0.825675	0.0047949234	5.4544	1.55502
chr9_94566031_94655438	0.905663	0.017802484	4.7983	2.3616
chr9_94655438_95069189	0.276176	0.011226559	2.052	4.70829
chr9_95069189_95342928	0.150145	0.0074280002	1.0594	2.50326
chr9_95342928_95370710	1.81264	0.0024236316	1.2598	2.67018
chr9_95370710_95446682	1.12377	0.0073623616	1.4742	2.91071
chr9_95446682_95558268	0.949794	0.049809116	2.0253	3.84193
chr9_95558268_95605529	1.79369	0.006672168	0.5078	3.59834
chr9_95605529_95650073	2.32768	0.0080893798	0.7857	3.2778
chr9_95650073_95733403	1.25431	0.0021080843	1.9921	3.5056
chr9_95733403_95784241	2.94671	0.0067403648	3.4226	3.36291
chr9_95784241_96050270	0.318776	0.010225702	3.0373	2.47879
chr9_96050270_96066607	1.03652	0.00093856481	4.5296	3.01164
chr9_96066607_96110149	1.61277	0.0029856231	3.0545	3.37761
chr9_96110149_96129823	3.56276	0.0067263054	3.3547	2.99949
chr9_96129823_96160517	6.54222	0.006461632	2.867	5.15222
chr9_96160517_96178320	1.60723	0.0033327716	0.7864	1.76103
chr9_96178320_96211859	0.891852	0.0032897025	1.5504	3.04209
chr9_96211859_96261247	1.18552	0.011790988	2.207	2.33533
chr9_96261247_96320344	2.97393	0.0035083563	3.6381	6.07086
chr9_96320344_96472459	0.327304	0.015194644	1.6829	2.79401
chr9_96472459_96682647	0.307393	0.012706085	2.3503	2.77671
chr9_96682647_97094115	0.24127	0.0076781994	2.756	5.55263
chr9_97094115_97390395	0.29393	0.01035732	3.2233	1.46009
chr9_97390395_97507916	0.90088	0.019536934	2.2209	2.82167
chr9_97507916_97549092	2.64665	0.011673467	2.4772	1.76753
chr9_97549092_97744655	0.434802	0.025274038	3.2828	6.3036
chr9_97744655_97768617	1.35968	0.0080126868	2.2953	2.00551
chr9_97768617_97803531	1.68739	0.0074086804	2.5491	0.823899
chr9_97803531_97975473	0.774072	0.012434426	2.5299	1.11962
chr9_97975473_98047260	0.356829	0.017264036	1.8388	2.12938
chr9_98047260_98106513	0.6867	0.024527591	1.8396	3.37041
chr9_98106513_98135542	2.75797	0.03411531	2.1702	3.83697
chr9_98135542_98158150	6.7483	0.012694621	1.2827	2.70513
chr9_98158150_98180919	4.61014	0.0080518834	3.8649	4.26808
chr9_98180919_98223106	0.739245	0.027393905	5.4756	4.01729
chr9_98223106_98290576	0.822723	0.014648486	4.9355	3.38757
chr9_98290576_98317660	2.80061	0.029205435	4.3937	3.22348
chr9_98317660_98342081	5.50073	0.0085582081	1.4741	3.40728
chr9_98342081_98376400	2.2699	0.008760939	1.253	3.45137
chr9_98376400_98414438	4.00773	0.013197329	1.7351	6.51373
chr9_98414438_98457266	2.14033	0.0060240964	0.6071	3.10072
chr9_98457266_98496521	0.658478	0.010249225	1.2482	3.55345
chr9_98496521_98533638	0.554441	0.0038616627	0.1886	2.98104
chr9_98533638_98573016	2.49725	0.010691249	0.5841	4.05423
chr9_98573016_98586589	5.06068	0.010584739	0.2947	3.58764
chr9_98586589_98610210	1.82593	0.0032033642	0.8044	2.46627
chr9_98610210_98713351	1.11779	0.0053163469	2.007	2.27899
chr9_98713351_98831601	1.6173	0.021155743	1.6998	5.2697
chr9_98831601_98870353	1.86493	0.022828929	2.9934	1.50682
chr9_98870353_98911988	1.4336	0.0059725391	2.642	3.32465
chr9_98911988_98923168	1.6818	0.0033094812	0.6261	2.10784
chr9_98923168_98962857	0.818391	0.0071892296	2.3936	2.40067
chr9_98962857_99023351	1.26287	0.014409143	1.1241	2.52886
chr9_99023351_99060912	0.899815	0.032613615	0.8519	3.03661
chr9_99060912_99092851	2.7968	0.020163437	0.8141	1.58377
chr9_99092851_99171228	0.966722	0.022374761	1.2759	4.044
chr9_99171228_99252360	4.29257	0.015826061	1.6516	5.82051
chr9_99252360_99314377	2.06613	0.0049878797	3.0314	0.663809
chr9_99314377_99520634	0.669187	0.0095608876	1.4303	5.08348
chr9_99520634_99900349	0.117103	0.010996844	0.7032	4.46869
chr9_99900349_100293656	0.0777504	0.011404153	1.8891	4.8897
chr9_100293656_100411747	0.292255	0.019719256	2.0493	3.34821
chr9_100411747_100565151	0.0791614	0.012192207	2.3598	1.8631
chr9_100565151_100607267	0.670936	0.024796594	2.8968	2.0111
chr9_100607267_100689786	0.380782	0.00084425001	2.2298	2.84956
chr9_100689786_100740140	0.591106	0.00075465703	1.1916	2.66947
chr9_100740140_100783412	1.52026	0.0003620509	2.1723	1.66812
chr9_100783412_101032107	0.19185	0.0011017511	2.2196	3.92359
chr9_101032107_101110775	1.53094	0.0016948865	1.8178	3.60961
chr9_101110775_101207493	1.66087	0.0021643679	0.3619	6.28994
chr9_101207493_101338549	1.14549	0.0072767875	1.4955	3.95433
chr9_101338549_101358372	0.418405	0.001597471	5.0951	0.944445
chr9_101358372_101398872	1.19699	0.024123457	2.321	2.78503
chr9_101398872_101430570	1.58489	0.065734957	3.5018	1.55003
chr9_101430570_101463256	4.84341	0.0091170532	2.9064	2.08718
chr9_101463256_101484207	1.93284	0.041780026	2.5774	2.08413
chr9_101484207_101587790	0.326919	0.027955038	2.3749	4.07412
chr9_101587790_101686816	0.669244	0.015861154	4.2615	2.91381
chr9_101686816_101792474	1.46838	0.007947024	2.4324	2.25903
chr9_101792474_101806916	2.33311	4.6161658e-05	0.8309	0.568889
chr9_101806916_101863422	2.41501	0.0005781097	0.2832	2.20718
chr9_101863422_101974930	1.37063	0.00059188578	0.1704	4.77027
chr9_101974930_102016510	2.67998	0.0007295174	0.0241	2.96216
chr9_102016510_102181161	0.511886	0.00011134663	0.1093	2.57842
chr9_102181161_102200300	1.74608	0.00052249334	0.0	1.04389
chr9_102200300_102237508	1.38066	0.0001343797	0.0538	4.01426
chr9_102237508_102278981	0.969577	0.00011252301	0.9163	2.72213
chr9_102278981_102348156	1.13497	9.6373931e-06	0.5927	3.0518
chr9_102348156_102408248	0.933869	1.10941e-05	0.0832	1.49389
chr9_102408248_102431982	0.355693	0.00021066824	0.0	2.33188
chr9_102431982_102672473	0.617128	0.0008745996	0.0083	5.10753
chr9_102672473_102754682	0.634613	3.6492355e-05	0.0122	0.959507
chr9_102754682_102783314	1.26212	4.6567943e-05	0.0	1.56823
chr9_102783314_102858690	0.573098	0.00015035732	0.0133	3.2725
chr9_102858690_102985288	1.59661	4.7394114e-05	0.8057	4.65305
chr9_102985288_103084814	1.56345	0.0027798431	0.6631	4.2834
chr9_103084814_103206769	1.83711	2.7332486e-05	0.0082	3.53997
chr9_103206769_103273763	0.537063	0.00039307003	1.0299	1.51724
chr9_103273763_103385933	0.694547	9.5093757e-05	1.5245	7.17288
chr9_103385933_103478461	1.25546	0.00011167791	0.508	3.75422
chr9_103478461_103571466	0.403378	4.300844e-05	1.8924	3.03492
chr9_103571466_103728837	1.30749	0.00016097841	1.3916	4.40121
chr9_103728837_103897094	0.572665	0.00064781852	0.4814	1.9647
chr9_103897094_103960867	0.456659	0.0018084978	2.6343	3.06278
chr9_103960867_104088506	0.288333	0.0010367782	2.5697	3.0462
chr9_104088506_104212731	0.217303	0.020556785	3.8318	2.1006
chr9_104212731_104297016	1.86824	0.0020209211	2.8119	2.64132
chr9_104297016_104347285	1.44526	0.0010874827	0.7957	3.43103
chr9_104347285_104545129	0.657041	0.0050174211	0.8441	2.40439
chr9_104545129_104676404	0.201665	0.009141116	3.7936	2.56004
chr9_104676404_104716062	0.202746	0.0043622976	3.9336	1.78689
chr9_104716062_104784934	2.00516	0.019088551	4.6318	4.76761
chr9_104784934_104819026	6.64848	0.078855254	1.2026	3.62907
chr9_104819026_104864108	4.58859	0.044016089	0.6433	3.97154
chr9_104864108_104913745	7.03908	0.013249525	0.9469	4.67683
chr9_104913745_104926754	5.50979	0.0060214723	3.1517	3.38041
chr9_104926754_104957744	1.13002	0.0044100247	3.8077	3.38221
chr9_104957744_104982380	2.11466	0.0034096444	3.6126	2.16513
chr9_104982380_105052535	0.95936	0.0033877367	3.7061	4.05604
chr9_105052535_105067605	8.19832	0.004667109	1.9244	2.20689
chr9_105067605_105111039	1.49971	0.00062163282	1.3123	3.12963
chr9_105111039_105145753	3.5483	0.0042826141	1.6708	3.04193
chr9_105145753_105169700	5.93517	0.0032154341	0.6264	2.73603
chr9_105169700_105208793	2.21931	0.0049710519	1.8162	2.23205
chr9_105208793_105324053	1.11869	0.0081063104	2.8804	3.08878
chr9_105324053_105404357	0.456921	0.02588082	0.3611	1.41134
chr9_105404357_105440914	1.39716	0.0044131995	0.465	1.47242
chr9_105440914_105649656	0.265085	0.019408329	2.3953	2.13819
chr9_105649656_105864638	0.648126	0.0068470849	3.8236	1.58822
chr9_105864638_105903066	0.81815	0.0017174977	1.6655	1.41299
chr9_105903066_105990306	0.434498	0.01289164	1.6048	1.2208
chr9_105990306_106069591	0.772206	0.0043303693	0.1135	2.63609
chr9_106069591_106138513	0.7558	0.0030033951	0.2902	1.71138
chr9_106138513_106300245	0.285174	0.0052679742	0.3524	2.39056
chr9_106300245_106390746	1.4568	0.0051196488	0.5967	2.70335
chr9_106390746_106446223	1.53943	0.0050771791	0.1803	3.94902
chr9_106446223_106465924	1.23438	0.00089673959	0.0508	2.20384
chr9_106465924_106504365	1.00048	0.011619538	0.026	4.13632
chr9_106504365_106535307	5.29605	0.00011850128	0.2262	2.44804
chr9_106535307_106652813	1.04607	0.0098463057	2.0595	4.31045
chr9_106652813_106756793	0.756059	0.006315317	0.8078	4.0818
chr9_106756793_106789470	1.18657	0.0042231539	0.7651	0.625143
chr9_106789470_106861974	0.145452	0.0088362941	0.9379	3.33743
chr9_106861974_106913624	1.25756	0.040161342	0.9487	4.45276
chr9_106913624_107015975	0.623198	0.068209723	0.723	1.99944
chr9_107015975_107125286	0.509682	0.0060439175	1.8754	4.28872
chr9_107125286_107164613	1.34248	0.0046702435	2.0851	4.16469
chr9_107164613_107189052	1.52611	0.0056467122	2.4142	0.93057
chr9_107189052_107210057	4.41587	0.004078394	0.5713	1.01475
chr9_107210057_107225092	13.1608	0.0089568784	0.133	0.192719
chr9_107225092_107279966	1.03531	0.0038148	1.4397	1.75643
chr9_107279966_107373927	1.68422	0.013406271	1.6283	2.39168
chr9_107373927_107390252	10.8859	0.0030015314	3.7366	2.03082
chr9_107390252_107425916	2.0168	0.0042806939	0.0	7.42118
chr9_107425916_107441590	10.1537	0.0042958615	0.0638	5.05859
chr9_107441590_107478639	6.62477	0.0042646225	0.2969	3.06649
chr9_107478639_107513571	4.53184	0.046099088	0.0	1.87359
chr9_107513571_107534405	2.68713	0.0028639084	0.0	2.93891
chr9_107534405_107574997	2.08896	0.0049599264	0.0246	3.57279
chr9_107574997_107606814	2.63826	0.011126128	0.0314	3.25595
chr9_107606814_107669713	1.58648	0.013683312	0.0477	5.75751
chr9_107669713_107685666	1.59476	0.0016088928	0.0	2.94361
chr9_107685666_107704455	2.8366	0.0031223943	0.1597	1.30708
chr9_107704455_107713567	1.88405	0.0050848698	0.0	2.50288
chr9_107713567_107741461	2.7903	0.0059272006	0.251	4.44259
chr9_107741461_107786483	1.06611	0.0090770438	1.2438	2.27806
chr9_107786483_107825087	1.7907	0.0043605153	0.0518	3.60305
chr9_107825087_107873602	2.40139	0.0051049504	0.0618	4.94911
chr9_107873602_107932645	4.60519	0.0070965229	0.0169	1.06879
chr9_107932645_107949884	2.04975	0.0067095926	0.058	2.86803
chr9_107949884_107997719	3.73262	0.0060834117	0.0	5.01244
chr9_107997719_108074792	0.568212	0.0053974803	1.1418	5.63876
chr9_108074792_108105454	1.22012	0.0086969756	0.0978	3.04485
chr9_108105454_108145240	1.75877	0.0078335763	0.0503	3.29422
chr9_108145240_108179102	1.20398	0.0053747564	0.0	1.98597
chr9_108179102_108227039	2.05238	0.0032681784	0.2086	4.56017
chr9_108227039_108311963	0.995748	0.0057463144	0.2473	5.05318
